Tabela Resultados 1
;Operador ;Diâmetro;Comprimento;Comprimento final
;;(mm);(mm);(mm)
1;"Operador ";"8,50";"50,00";"59,40"
Tempo;Deslocamento;Força;Deformação à tração (Extensômetro)
"248,1500";"4,1359";"20,4033";"0,4362"
"248,2000";"4,1368";"20,4054";"0,4379"
"248,2500";"4,1375";"20,3972";"0,4398"
"248,3000";"4,1382";"20,3854";"0,4419"
"248,3500";"4,1391";"20,3803";"0,4436"
"248,4000";"4,1401";"20,3870";"0,4454"
"248,4500";"4,1409";"20,3880";"0,4474"
"248,5000";"4,1416";"20,3805";"0,4489"
"248,5500";"4,1425";"20,3785";"0,4505"
"248,6000";"4,1435";"20,3868";"0,4525"
"248,6500";"4,1442";"20,3911";"0,4541"
"248,7000";"4,1449";"20,3863";"0,4558"
"248,7500";"4,1457";"20,3842";"0,4571"
"248,8000";"4,1468";"20,3925";"0,4589"
"248,8500";"4,1476";"20,4015";"0,4604"
"248,9000";"4,1483";"20,4001";"0,4619"
"248,9500";"4,1491";"20,3984";"0,4636"
"249,0000";"4,1502";"20,4044";"0,4652"
"249,0500";"4,1510";"20,4123";"0,4673"
"249,1000";"4,1517";"20,4081";"0,4683"
"249,1500";"4,1524";"20,4014";"0,4702"
"249,2000";"4,1534";"20,4019";"0,4719"
"249,2500";"4,1544";"20,4087";"0,4736"
"249,3000";"4,1551";"20,4052";"0,4751"
"249,3500";"4,1558";"20,3984";"0,4767"
"249,4000";"4,1568";"20,3997";"0,4787"
"249,4500";"4,1577";"20,4091";"0,4801"
"249,5000";"4,1584";"20,4102";"0,4822"
"249,5500";"4,1591";"20,4043";"0,4835"
"249,6000";"4,1600";"20,4058";"0,4851"
"249,6500";"4,1610";"20,4167";"0,4869"
"249,7000";"4,1618";"20,4238";"0,4884"
"249,7500";"4,1624";"20,4199";"0,4900"
"249,8000";"4,1632";"20,4194";"0,4912"
"249,8500";"4,1643";"20,4294";"0,4931"
"249,9000";"4,1651";"20,4427";"0,4944"
"249,9500";"4,1658";"20,4436";"0,4961"
"250,0000";"4,1665";"20,4416";"0,4974"
"250,0500";"4,1675";"20,4477";"0,4990"
"250,1000";"4,1684";"20,4594";"0,5008"
"250,1500";"4,1691";"20,4570";"0,5020"
"250,2000";"4,1698";"20,4489";"0,5037"
"250,2500";"4,1708";"20,4495";"0,5053"
"250,3000";"4,1718";"20,4602";"0,5071"
"250,3500";"4,1725";"20,4603";"0,5090"
"250,4000";"4,1732";"20,4511";"0,5107"
"250,4500";"4,1741";"20,4460";"0,5127"
"250,5000";"4,1752";"20,4541";"0,5147"
"250,5500";"4,1759";"20,4564";"0,5165"
"250,6000";"4,1765";"20,4491";"0,5179"
"250,6500";"4,1774";"20,4455";"0,5199"
"250,7000";"4,1786";"20,4540";"0,5214"
"250,7500";"4,1793";"20,4612";"0,5235"
"250,8000";"4,1800";"20,4564";"0,5251"
"250,8500";"4,1808";"20,4509";"0,5266"
"250,9000";"4,1819";"20,4553";"0,5286"
"250,9500";"4,1827";"20,4595";"0,5303"
"251,0000";"4,1833";"20,4517";"0,5323"
"251,0500";"4,1840";"20,4439";"0,5340"
"251,1000";"4,1851";"20,4449";"0,5361"
"251,1500";"4,1860";"20,4514";"0,5377"
"251,2000";"4,1867";"20,4484";"0,5395"
"251,2500";"4,1875";"20,4407";"0,5414"
"251,3000";"4,1884";"20,4408";"0,5428"
"251,3500";"4,1894";"20,4475";"0,5450"
"251,4000";"4,1900";"20,4438";"0,5466"
"251,4500";"4,1907";"20,4353";"0,5485"
"251,5000";"4,1916";"20,4335";"0,5498"
"251,5500";"4,1927";"20,4426";"0,5518"
"251,6000";"4,1934";"20,4446";"0,5531"
"251,6500";"4,1940";"20,4354";"0,5549"
"251,7000";"4,1949";"20,4296";"0,5565"
"251,7500";"4,1960";"20,4360";"0,5580"
"251,8000";"4,1968";"20,4410";"0,5600"
"251,8500";"4,1974";"20,4333";"0,5615"
"251,9000";"4,1982";"20,4270";"0,5632"
"251,9500";"4,1993";"20,4320";"0,5649"
"252,0000";"4,2001";"20,4399";"0,5668"
"252,0500";"4,2007";"20,4345";"0,5686"
"252,1000";"4,2015";"20,4277";"0,5699"
"252,1500";"4,2025";"20,4318";"0,5718"
"252,2000";"4,2035";"20,4432";"0,5732"
"252,2500";"4,2041";"20,4424";"0,5751"
"252,3000";"4,2048";"20,4353";"0,5764"
"252,3500";"4,2059";"20,4349";"0,5782"
"252,4000";"4,2068";"20,4416";"0,5799"
"252,4500";"4,2075";"20,4362";"0,5818"
"252,5000";"4,2082";"20,4212";"0,5838"
"252,5500";"4,2091";"20,4099";"0,5853"
"252,6000";"4,2102";"20,4126";"0,5876"
"252,6500";"4,2110";"20,4104";"0,5891"
"252,7000";"4,2116";"20,3973";"0,5911"
"252,7500";"4,2125";"20,3881";"0,5930"
"252,8000";"4,2136";"20,3894";"0,5948"
"252,8500";"4,2143";"20,3891";"0,5970"
"252,9000";"4,2150";"20,3766";"0,5989"
"252,9500";"4,2158";"20,3676";"0,6006"
"253,0000";"4,2169";"20,3686";"0,6024"
"253,0500";"4,2177";"20,3752";"0,6044"
"253,1000";"4,2184";"20,3695";"0,6057"
"253,1500";"4,2191";"20,3625";"0,6076"
"253,2000";"4,2201";"20,3638";"0,6091"
"253,2500";"4,2211";"20,3717";"0,6108"
"253,3000";"4,2217";"20,3685";"0,6124"
"253,3500";"4,2224";"20,3603";"0,6141"
"253,4000";"4,2233";"20,3580";"0,6156"
"253,4500";"4,2243";"20,3656";"0,6176"
"253,5000";"4,2250";"20,3662";"0,6192"
"253,5500";"4,2257";"20,3595";"0,6205"
"253,6000";"4,2266";"20,3584";"0,6222"
"253,6500";"4,2277";"20,3692";"0,6240"
"253,7000";"4,2284";"20,3742";"0,6254"
"253,7500";"4,2290";"20,3687";"0,6270"
"253,8000";"4,2298";"20,3661";"0,6283"
"253,8500";"4,2309";"20,3731";"0,6302"
"253,9000";"4,2318";"20,3809";"0,6315"
"253,9500";"4,2324";"20,3757";"0,6329"
"254,0000";"4,2333";"20,3718";"0,6347"
"254,0500";"4,2343";"20,3761";"0,6363"
"254,1000";"4,2352";"20,3830";"0,6382"
"254,1500";"4,2358";"20,3788";"0,6397"
"254,2000";"4,2365";"20,3723";"0,6413"
"254,2500";"4,2375";"20,3732";"0,6428"
"254,3000";"4,2385";"20,3840";"0,6447"
"254,3500";"4,2391";"20,3847";"0,6463"
"254,4000";"4,2399";"20,3790";"0,6477"
"254,4500";"4,2408";"20,3814";"0,6494"
"254,5000";"4,2419";"20,3950";"0,6506"
"254,5500";"4,2426";"20,4030";"0,6522"
"254,6000";"4,2433";"20,4010";"0,6535"
"254,6500";"4,2442";"20,4034";"0,6552"
"254,7000";"4,2452";"20,4166";"0,6566"
"254,7500";"4,2459";"20,4254";"0,6581"
"254,8000";"4,2466";"20,4232";"0,6595"
"254,8500";"4,2474";"20,4212";"0,6606"
"254,9000";"4,2485";"20,4286";"0,6624"
"254,9500";"4,2494";"20,4361";"0,6639"
"255,0000";"4,2500";"20,4299";"0,6655"
"255,0500";"4,2508";"20,4228";"0,6671"
"255,1000";"4,2519";"20,4224";"0,6689"
"255,1500";"4,2527";"20,4219";"0,6705"
"255,2000";"4,2534";"20,4053";"0,6724"
"255,2500";"4,2541";"20,3860";"0,6745"
"255,3000";"4,2550";"20,3750";"0,6759"
"255,3500";"4,2560";"20,3729";"0,6784"
"255,4000";"4,2567";"20,3640";"0,6801"
"255,4500";"4,2574";"20,3507";"0,6819"
"255,5000";"4,2583";"20,3430";"0,6835"
"255,5500";"4,2593";"20,3452";"0,6854"
"255,6000";"4,2600";"20,3432";"0,6873"
"255,6500";"4,2607";"20,3335";"0,6891"
"255,7000";"4,2615";"20,3272";"0,6907"
"255,7500";"4,2626";"20,3290";"0,6923"
"255,8000";"4,2634";"20,3289";"0,6942"
"255,8500";"4,2641";"20,3176";"0,6957"
"255,9000";"4,2649";"20,3073";"0,6975"
"255,9500";"4,2659";"20,3051";"0,6996"
"256,0000";"4,2668";"20,3059";"0,7012"
"256,0500";"4,2675";"20,2942";"0,7033"
"256,1000";"4,2683";"20,2799";"0,7052"
"256,1500";"4,2692";"20,2730";"0,7072"
"256,2000";"4,2702";"20,2719";"0,7091"
"256,2500";"4,2708";"20,2599";"0,7112"
"256,3000";"4,2716";"20,2449";"0,7129"
"256,3500";"4,2725";"20,2384";"0,7148"
"256,4000";"4,2735";"20,2409";"0,7170"
"256,4500";"4,2743";"20,2365";"0,7185"
"256,5000";"4,2749";"20,2252";"0,7202"
"256,5500";"4,2758";"20,2181";"0,7221"
"256,6000";"4,2768";"20,2225";"0,7239"
"256,6500";"4,2776";"20,2243";"0,7253"
"256,7000";"4,2783";"20,2158";"0,7271"
"256,7500";"4,2792";"20,2103";"0,7288"
"256,8000";"4,2802";"20,2164";"0,7306"
"256,8500";"4,2810";"20,2220";"0,7322"
"256,9000";"4,2816";"20,2177";"0,7337"
"256,9500";"4,2824";"20,2133";"0,7353"
"257,0000";"4,2835";"20,2190";"0,7367"
"257,0500";"4,2843";"20,2299";"0,7385"
"257,1000";"4,2850";"20,2298";"0,7398"
"257,1500";"4,2857";"20,2261";"0,7411"
"257,2000";"4,2867";"20,2279";"0,7429"
"257,2500";"4,2876";"20,2400";"0,7444"
"257,3000";"4,2884";"20,2451";"0,7459"
"257,3500";"4,2891";"20,2436";"0,7471"
"257,4000";"4,2900";"20,2471";"0,7487"
"257,4500";"4,2910";"20,2598";"0,7500"
"257,5000";"4,2917";"20,2675";"0,7515"
"257,5500";"4,2923";"20,2668";"0,7528"
"257,6000";"4,2932";"20,2690";"0,7542"
"257,6500";"4,2942";"20,2802";"0,7557"
"257,7000";"4,2950";"20,2934";"0,7572"
"257,7500";"4,2958";"20,2965";"0,7585"
"257,8000";"4,2965";"20,2976";"0,7597"
"257,8500";"4,2976";"20,3072";"0,7615"
"257,9000";"4,2984";"20,3189";"0,7627"
"257,9500";"4,2991";"20,3175";"0,7643"
"258,0000";"4,2998";"20,3121";"0,7662"
"258,0500";"4,3008";"20,3141";"0,7674"
"258,1000";"4,3018";"20,3229";"0,7688"
"258,1500";"4,3025";"20,3233";"0,7707"
"258,2000";"4,3033";"20,3193";"0,7724"
"258,2500";"4,3042";"20,3227";"0,7733"
"258,3000";"4,3052";"20,3361";"0,7753"
"258,3500";"4,3059";"20,3417";"0,7765"
"258,4000";"4,3066";"20,3393";"0,7778"
"258,4500";"4,3075";"20,3398";"0,7794"
"258,5000";"4,3085";"20,3500";"0,7806"
"258,5500";"4,3093";"20,3557";"0,7823"
"258,6000";"4,3100";"20,3517";"0,7836"
"258,6500";"4,3108";"20,3525";"0,7849"
"258,7000";"4,3118";"20,3617";"0,7863"
"258,7500";"4,3126";"20,3711";"0,7878"
"258,8000";"4,3133";"20,3701";"0,7893"
"258,8500";"4,3141";"20,3685";"0,7907"
"258,9000";"4,3151";"20,3746";"0,7922"
"258,9500";"4,3160";"20,3859";"0,7937"
"259,0000";"4,3166";"20,3845";"0,7953"
"259,0500";"4,3173";"20,3773";"0,7964"
"259,1000";"4,3183";"20,3759";"0,7985"
"259,1500";"4,3193";"20,3809";"0,8002"
"259,2000";"4,3201";"20,3755";"0,8021"
"259,2500";"4,3207";"20,3612";"0,8040"
"259,3000";"4,3216";"20,3511";"0,8058"
"259,3500";"4,3226";"20,3493";"0,8081"
"259,4000";"4,3234";"20,3429";"0,8098"
"259,4500";"4,3240";"20,3255";"0,8117"
"259,5000";"4,3249";"20,3101";"0,8136"
"259,5500";"4,3260";"20,3059";"0,8157"
"259,6000";"4,3267";"20,2992";"0,8176"
"259,6500";"4,3274";"20,2818";"0,8197"
"259,7000";"4,3282";"20,2644";"0,8216"
"259,7500";"4,3293";"20,2578";"0,8237"
"259,8000";"4,3301";"20,2541";"0,8258"
"259,8500";"4,3308";"20,2407";"0,8274"
"259,9000";"4,3315";"20,2244";"0,8295"
"259,9500";"4,3326";"20,2161";"0,8314"
"260,0000";"4,3335";"20,2170";"0,8333"
"260,0500";"4,3342";"20,2072";"0,8353"
"260,1000";"4,3349";"20,1935";"0,8373"
"260,1500";"4,3359";"20,1877";"0,8389"
"260,2000";"4,3369";"20,1918";"0,8407"
"260,2500";"4,3376";"20,1867";"0,8429"
"260,3000";"4,3383";"20,1758";"0,8442"
"260,3500";"4,3392";"20,1706";"0,8460"
"260,4000";"4,3402";"20,1756";"0,8477"
"260,4500";"4,3410";"20,1754";"0,8494"
"260,5000";"4,3417";"20,1668";"0,8512"
"260,5500";"4,3425";"20,1627";"0,8526"
"260,6000";"4,3436";"20,1688";"0,8544"
"260,6500";"4,3444";"20,1719";"0,8558"
"260,7000";"4,3450";"20,1634";"0,8577"
"260,7500";"4,3458";"20,1564";"0,8591"
"260,8000";"4,3468";"20,1580";"0,8609"
"260,8500";"4,3477";"20,1621";"0,8626"
"260,9000";"4,3483";"20,1542";"0,8643"
"260,9500";"4,3490";"20,1452";"0,8659"
"261,0000";"4,3500";"20,1465";"0,8672"
"261,0500";"4,3510";"20,1572";"0,8692"
"261,1000";"4,3517";"20,1563";"0,8706"
"261,1500";"4,3524";"20,1502";"0,8721"
"261,2000";"4,3533";"20,1493";"0,8734"
"261,2500";"4,3543";"20,1588";"0,8751"
"261,3000";"4,3550";"20,1601";"0,8769"
"261,3500";"4,3557";"20,1535";"0,8779"
"261,4000";"4,3566";"20,1522";"0,8797"
"261,4500";"4,3576";"20,1622";"0,8811"
"261,5000";"4,3584";"20,1699";"0,8828"
"261,5500";"4,3591";"20,1652";"0,8844"
"261,6000";"4,3600";"20,1620";"0,8858"
"261,6500";"4,3610";"20,1695";"0,8871"
"261,7000";"4,3618";"20,1757";"0,8889"
"261,7500";"4,3625";"20,1689";"0,8906"
"261,8000";"4,3632";"20,1606";"0,8919"
"261,8500";"4,3643";"20,1621";"0,8940"
"261,9000";"4,3651";"20,1674";"0,8956"
"261,9500";"4,3658";"20,1593";"0,8975"
"262,0000";"4,3666";"20,1478";"0,8992"
"262,0500";"4,3676";"20,1439";"0,9010"
"262,1000";"4,3686";"20,1473";"0,9031"
"262,1500";"4,3692";"20,1398";"0,9053"
"262,2000";"4,3699";"20,1251";"0,9075"
"262,2500";"4,3709";"20,1162";"0,9092"
"262,3000";"4,3719";"20,1183";"0,9115"
"262,3500";"4,3726";"20,1128";"0,9133"
"262,4000";"4,3733";"20,1000";"0,9149"
"262,4500";"4,3742";"20,0935";"0,9167"
"262,5000";"4,3752";"20,0997";"0,9185"
"262,5500";"4,3760";"20,1004";"0,9203"
"262,6000";"4,3766";"20,0904";"0,9219"
"262,6500";"4,3775";"20,0828";"0,9237"
"262,7000";"4,3785";"20,0878";"0,9250"
"262,7500";"4,3793";"20,0926";"0,9268"
"262,8000";"4,3799";"20,0859";"0,9287"
"262,8500";"4,3807";"20,0793";"0,9300"
"262,9000";"4,3818";"20,0846";"0,9317"
"262,9500";"4,3827";"20,0956";"0,9332"
"263,0000";"4,3833";"20,0931";"0,9350"
"263,0500";"4,3840";"20,0877";"0,9364"
"263,1000";"4,3850";"20,0882";"0,9381"
"263,1500";"4,3860";"20,1000";"0,9396"
"263,2000";"4,3866";"20,1019";"0,9410"
"263,2500";"4,3873";"20,0965";"0,9425"
"263,3000";"4,3883";"20,0975";"0,9442"
"263,3500";"4,3893";"20,1101";"0,9455"
"263,4000";"4,3901";"20,1160";"0,9472"
"263,4500";"4,3907";"20,1109";"0,9489"
"263,5000";"4,3916";"20,1097";"0,9500"
"263,5500";"4,3927";"20,1190";"0,9518"
"263,6000";"4,3935";"20,1279";"0,9532"
"263,6500";"4,3941";"20,1241";"0,9549"
"263,7000";"4,3949";"20,1210";"0,9565"
"263,7500";"4,3960";"20,1288";"0,9577"
"263,8000";"4,3969";"20,1388";"0,9594"
"263,8500";"4,3975";"20,1357";"0,9609"
"263,9000";"4,3983";"20,1300";"0,9627"
"263,9500";"4,3993";"20,1330";"0,9642"
"264,0000";"4,4002";"20,1402";"0,9660"
"264,0500";"4,4009";"20,1360";"0,9678"
"264,1000";"4,4016";"20,1284";"0,9690"
"264,1500";"4,4026";"20,1274";"0,9708"
"264,2000";"4,4036";"20,1344";"0,9725"
"264,2500";"4,4042";"20,1329";"0,9745"
"264,3000";"4,4049";"20,1242";"0,9757"
"264,3500";"4,4059";"20,1212";"0,9778"
"264,4000";"4,4069";"20,1302";"0,9792"
"264,4500";"4,4076";"20,1320";"0,9809"
"264,5000";"4,4083";"20,1247";"0,9823"
"264,5500";"4,4091";"20,1211";"0,9839"
"264,6000";"4,4101";"20,1291";"0,9856"
"264,6500";"4,4109";"20,1368";"0,9870"
"264,7000";"4,4116";"20,1326";"0,9888"
"264,7500";"4,4124";"20,1293";"0,9900"
"264,8000";"4,4135";"20,1367";"0,9916"
"264,8500";"4,4144";"20,1475";"0,9932"
"264,9000";"4,4150";"20,1444";"0,9949"
"264,9500";"4,4157";"20,1385";"0,9964"
"265,0000";"4,4167";"20,1407";"0,9976"
"265,0500";"4,4176";"20,1501";"0,9999"
"265,1000";"4,4183";"20,1483";"1,0010"
"265,1500";"4,4190";"20,1422";"1,0025"
"265,2000";"4,4199";"20,1428";"1,0042"
"265,2500";"4,4210";"20,1536";"1,0057"
"265,3000";"4,4217";"20,1558";"1,0073"
"265,3500";"4,4224";"20,1492";"1,0091"
"265,4000";"4,4232";"20,1473";"1,0107"
"265,4500";"4,4243";"20,1569";"1,0119"
"265,5000";"4,4251";"20,1616";"1,0139"
"265,5500";"4,4257";"20,1553";"1,0152"
"265,6000";"4,4266";"20,1487";"1,0168"
"265,6500";"4,4276";"20,1556";"1,0189"
"265,7000";"4,4285";"20,1630";"1,0203"
"265,7500";"4,4291";"20,1586";"1,0218"
"265,8000";"4,4300";"20,1547";"1,0233"
"265,8500";"4,4310";"20,1588";"1,0250"
"265,9000";"4,4319";"20,1665";"1,0262"
"265,9500";"4,4325";"20,1633";"1,0280"
"266,0000";"4,4333";"20,1573";"1,0295"
"266,0500";"4,4343";"20,1598";"1,0311"
"266,1000";"4,4352";"20,1693";"1,0326"
"266,1500";"4,4359";"20,1664";"1,0342"
"266,2000";"4,4366";"20,1589";"1,0356"
"266,2500";"4,4376";"20,1582";"1,0372"
"266,3000";"4,4386";"20,1658";"1,0391"
"266,3500";"4,4392";"20,1627";"1,0405"
"266,4000";"4,4399";"20,1524";"1,0420"
"266,4500";"4,4408";"20,1475";"1,0436"
"266,5000";"4,4418";"20,1520";"1,0455"
"266,5500";"4,4426";"20,1539";"1,0472"
"266,6000";"4,4433";"20,1460";"1,0484"
"266,6500";"4,4441";"20,1395";"1,0507"
"266,7000";"4,4451";"20,1422";"1,0521"
"266,7500";"4,4459";"20,1448";"1,0542"
"266,8000";"4,4466";"20,1361";"1,0557"
"266,8500";"4,4474";"20,1281";"1,0574"
"266,9000";"4,4484";"20,1280";"1,0588"
"266,9500";"4,4493";"20,1342";"1,0607"
"267,0000";"4,4500";"20,1310";"1,0622"
"267,0500";"4,4507";"20,1235";"1,0639"
"267,1000";"4,4517";"20,1225";"1,0656"
"267,1500";"4,4527";"20,1298";"1,0671"
"267,2000";"4,4533";"20,1268";"1,0689"
"267,2500";"4,4541";"20,1167";"1,0705"
"267,3000";"4,4549";"20,1131";"1,0723"
"267,3500";"4,4560";"20,1187";"1,0739"
"267,4000";"4,4567";"20,1192";"1,0755"
"267,4500";"4,4574";"20,1103";"1,0774"
"267,5000";"4,4582";"20,1048";"1,0785"
"267,5500";"4,4593";"20,1080";"1,0806"
"267,6000";"4,4602";"20,1095";"1,0823"
"267,6500";"4,4608";"20,0984";"1,0841"
"267,7000";"4,4616";"20,0840";"1,0860"
"267,7500";"4,4626";"20,0797";"1,0878"
"267,8000";"4,4635";"20,0765";"1,0901"
"267,8500";"4,4641";"20,0603";"1,0921"
"267,9000";"4,4649";"20,0407";"1,0944"
"267,9500";"4,4660";"20,0315";"1,0962"
"268,0000";"4,4669";"20,0283";"1,0986"
"268,0360";"4,4674";"20,0195";"1,1001"
"268,0380";"4,4674";"20,0189";"1,1001"
"268,0880";"4,4681";"20,0014";"1,1001"
"268,1380";"4,4686";"19,9848";"1,1001"
"268,1880";"4,4688";"19,9594";"1,1001"
"268,2380";"4,4689";"19,9288";"1,1001"
"268,2880";"4,4689";"19,8976";"1,1001"
"268,3380";"4,4689";"19,8682";"1,1001"
"268,3880";"4,4689";"19,8421";"1,1001"
"268,4380";"4,4689";"19,8189";"1,1001"
"268,4880";"4,4688";"19,7969";"1,1001"
"268,5380";"4,4687";"19,7758";"1,1001"
"268,5880";"4,4687";"19,7547";"1,1001"
"268,6380";"4,4687";"19,7348";"1,1001"
"268,6880";"4,4686";"19,7176";"1,1001"
"268,7380";"4,4686";"19,7018";"1,1001"
"268,7880";"4,4685";"19,6873";"1,1001"
"268,8380";"4,4684";"19,6733";"1,1001"
"268,8880";"4,4684";"19,6604";"1,1001"
"268,9380";"4,4683";"19,6481";"1,1001"
"268,9880";"4,4682";"19,6366";"1,1001"
"269,0380";"4,4682";"19,6255";"1,1001"
"269,0880";"4,4681";"19,6139";"1,1001"
"269,1380";"4,4681";"19,6041";"1,1001"
"269,1880";"4,4681";"19,5949";"1,1001"
"269,2380";"4,4680";"19,5863";"1,1001"
"269,2880";"4,4680";"19,5781";"1,1001"
"269,3380";"4,4680";"19,5706";"1,1001"
"269,3880";"4,4680";"19,5629";"1,1001"
"269,4380";"4,4680";"19,5559";"1,1001"
"269,4880";"4,4680";"19,5489";"1,1001"
"269,5380";"4,4680";"19,5418";"1,1001"
"269,5880";"4,4680";"19,5348";"1,1001"
"269,6380";"4,4680";"19,5296";"1,1001"
"269,6880";"4,4680";"19,5243";"1,1001"
"269,7380";"4,4680";"19,5189";"1,1001"
"269,7880";"4,4680";"19,5137";"1,1001"
"269,8380";"4,4680";"19,5088";"1,1001"
"269,8880";"4,4680";"19,5040";"1,1001"
"269,9380";"4,4679";"19,4992";"1,1001"
"269,9880";"4,4679";"19,4947";"1,1001"
"270,0380";"4,4679";"19,4892";"1,1001"
"270,0880";"4,4679";"19,4853";"1,1001"
"270,1380";"4,4679";"19,4810";"1,1001"
"270,1880";"4,4679";"19,4768";"1,1001"
"270,2380";"4,4679";"19,4732";"1,1001"
"270,2880";"4,4679";"19,4691";"1,1001"
"270,3380";"4,4679";"19,4661";"1,1001"
"270,3880";"4,4679";"19,4625";"1,1001"
"270,4380";"4,4679";"19,4589";"1,1001"
"270,4880";"4,4679";"19,4546";"1,1001"
"270,5380";"4,4679";"19,4515";"1,1001"
"270,5880";"4,4679";"19,4482";"1,1001"
"270,6380";"4,4679";"19,4454";"1,1001"
"270,6880";"4,4679";"19,4426";"1,1001"
"270,7380";"4,4679";"19,4398";"1,1001"
"270,7880";"4,4679";"19,4372";"1,1001"
"270,8380";"4,4679";"19,4345";"1,1001"
"270,8880";"4,4679";"19,4320";"1,1001"
"270,9380";"4,4679";"19,4288";"1,1001"
"270,9880";"4,4679";"19,4253";"1,1001"
"271,0380";"4,4679";"19,4232";"1,1001"
"271,0880";"4,4679";"19,4211";"1,1001"
"271,1380";"4,4679";"19,4187";"1,1001"
"271,1880";"4,4679";"19,4161";"1,1001"
"271,2380";"4,4679";"19,4145";"1,1001"
"271,2880";"4,4679";"19,4117";"1,1001"
"271,3380";"4,4679";"19,4101";"1,1001"
"271,3880";"4,4679";"19,4073";"1,1001"
"271,4380";"4,4679";"19,4043";"1,1001"
"271,4880";"4,4679";"19,4024";"1,1001"
"271,5380";"4,4679";"19,4006";"1,1001"
"271,5880";"4,4679";"19,3986";"1,1001"
"271,6380";"4,4679";"19,3971";"1,1001"
"271,6880";"4,4679";"19,3951";"1,1001"
"271,7380";"4,4679";"19,3931";"1,1001"
"271,7880";"4,4679";"19,3916";"1,1001"
"271,8380";"4,4679";"19,3891";"1,1001"
"271,8880";"4,4679";"19,3860";"1,1001"
"271,9380";"4,4679";"19,3847";"1,1001"
"271,9880";"4,4679";"19,3835";"1,1001"
"272,0380";"4,4679";"19,3822";"1,1001"
"272,0880";"4,4679";"19,3801";"1,1001"
"272,1380";"4,4679";"19,3785";"1,1001"
"272,1880";"4,4679";"19,3774";"1,1001"
"272,2380";"4,4679";"19,3754";"1,1001"
"272,2880";"4,4679";"19,3742";"1,1001"
"272,3380";"4,4679";"19,3713";"1,1001"
"272,3880";"4,4679";"19,3701";"1,1001"
"272,4380";"4,4679";"19,3682";"1,1001"
"272,4880";"4,4679";"19,3668";"1,1001"
"272,5380";"4,4679";"19,3655";"1,1001"
"272,5880";"4,4679";"19,3646";"1,1001"
"272,6380";"4,4679";"19,3635";"1,1001"
"272,6880";"4,4679";"19,3617";"1,1001"
"272,7380";"4,4679";"19,3604";"1,1001"
"272,7880";"4,4679";"19,3582";"1,1001"
"272,8380";"4,4679";"19,3565";"1,1001"
"272,8880";"4,4679";"19,3553";"1,1001"
"272,9380";"4,4679";"19,3543";"1,1001"
"272,9880";"4,4679";"19,3530";"1,1001"
"273,0380";"4,4679";"19,3520";"1,1001"
"273,0880";"4,4679";"19,3506";"1,1001"
"273,1380";"4,4679";"19,3495";"1,1001"
"273,1880";"4,4679";"19,3483";"1,1001"
"273,2380";"4,4679";"19,3464";"1,1001"
"273,2880";"4,4679";"19,3445";"1,1001"
"273,3380";"4,4679";"19,3431";"1,1001"
"273,3880";"4,4679";"19,3424";"1,1001"
"273,4380";"4,4679";"19,3419";"1,1001"
"273,4880";"4,4679";"19,3405";"1,1001"
"273,5380";"4,4679";"19,3395";"1,1001"
"273,5880";"4,4679";"19,3378";"1,1001"
"273,6380";"4,4679";"19,3370";"1,1001"
"273,6880";"4,4679";"19,3354";"1,1001"
"273,7380";"4,4679";"19,3338";"1,1001"
"273,7880";"4,4679";"19,3327";"1,1001"
"273,8380";"4,4679";"19,3321";"1,1001"
"273,8880";"4,4679";"19,3311";"1,1001"
"273,9380";"4,4679";"19,3299";"1,1001"
"273,9880";"4,4679";"19,3291";"1,1001"
"274,0380";"4,4679";"19,3279";"1,1001"
"274,0880";"4,4679";"19,3268";"1,1001"
"274,1380";"4,4679";"19,3263";"1,1001"
"274,1880";"4,4679";"19,3242";"1,1001"
"274,2380";"4,4679";"19,3233";"1,1001"
"274,2880";"4,4679";"19,3218";"1,1001"
"274,3380";"4,4679";"19,3213";"1,1001"
"274,3880";"4,4679";"19,3204";"1,1001"
"274,4380";"4,4679";"19,3194";"1,1001"
"274,4880";"4,4679";"19,3186";"1,1001"
"274,5380";"4,4679";"19,3173";"1,1001"
"274,5880";"4,4679";"19,3168";"1,1001"
"274,6380";"4,4679";"19,3149";"1,1001"
"274,6880";"4,4679";"19,3133";"1,1001"
"274,7380";"4,4679";"19,3126";"1,1001"
"274,7880";"4,4679";"19,3116";"1,1001"
"274,8380";"4,4679";"19,3115";"1,1001"
"274,8880";"4,4679";"19,3100";"1,1001"
"274,9380";"4,4679";"19,3092";"1,1001"
"274,9880";"4,4679";"19,3080";"1,1001"
"275,0380";"4,4679";"19,3069";"1,1001"
"275,0880";"4,4679";"19,3058";"1,1001"
"275,1380";"4,4679";"19,3042";"1,1001"
"275,1880";"4,4679";"19,3032";"1,1001"
"275,2380";"4,4679";"19,3026";"1,1001"
"275,2880";"4,4679";"19,3019";"1,1001"
"275,3380";"4,4679";"19,3011";"1,1001"
"275,3880";"4,4679";"19,3007";"1,1001"
"275,4380";"4,4679";"19,2997";"1,1001"
"275,4880";"4,4679";"19,2987";"1,1001"
"275,5380";"4,4679";"19,2980";"1,1001"
"275,5880";"4,4679";"19,2956";"1,1001"
"275,6380";"4,4679";"19,2947";"1,1001"
"275,6880";"4,4679";"19,2941";"1,1001"
"275,7380";"4,4679";"19,2936";"1,1001"
"275,7880";"4,4679";"19,2930";"1,1001"
